player_total,dealer_total,result,count,percentage
4,21,Loss,4,0.04
5,21,Loss,5,0.05
6,21,Loss,17,0.16999999999999998
7,21,Loss,9,0.09
8,21,Loss,13,0.13
9,21,Loss,20,0.2
10,21,Loss,22,0.22
11,21,Loss,21,0.21
12,21,Loss,52,0.52
13,21,Loss,46,0.45999999999999996
14,21,Loss,35,0.35000000000000003
15,21,Loss,37,0.37
16,21,Loss,24,0.24
17,17,Push,231,2.31
17,18,Loss,220,2.1999999999999997
17,19,Loss,200,2.0
17,20,Loss,275,2.75
17,21,Loss,137,1.37
17,22,Win,106,1.06
17,23,Win,90,0.8999999999999999
17,24,Win,76,0.76
17,25,Win,61,0.61
17,26,Win,75,0.75
18,17,Win,201,2.01
18,18,Push,225,2.25
18,19,Loss,180,1.7999999999999998
18,20,Loss,266,2.6599999999999997
18,21,Loss,146,1.46
18,22,Win,114,1.1400000000000001
18,23,Win,96,0.96
18,24,Win,56,0.5599999999999999
18,25,Win,65,0.65
18,26,Win,54,0.54
19,17,Win,210,2.1
19,18,Win,185,1.8499999999999999
19,19,Push,194,1.94
19,20,Loss,212,2.12
19,21,Loss,113,1.13
19,22,Win,96,0.96
19,23,Win,95,0.95
19,24,Win,93,0.9299999999999999
19,25,Win,65,0.65
19,26,Win,53,0.53
20,17,Win,248,2.48
20,18,Win,212,2.12
20,19,Win,255,2.55
20,20,Push,314,3.1399999999999997
20,21,Loss,165,1.6500000000000001
20,22,Win,130,1.3
20,23,Win,119,1.1900000000000002
20,24,Win,81,0.8099999999999999
20,25,Win,87,0.8699999999999999
20,26,Win,62,0.62
21,4,Win,1,0.01
21,5,Win,6,0.06
21,6,Win,6,0.06
21,7,Win,13,0.13
21,8,Win,11,0.11
21,9,Win,17,0.16999999999999998
21,10,Win,28,0.27999999999999997
21,11,Win,23,0.22999999999999998
21,12,Win,43,0.43
21,13,Win,45,0.44999999999999996
21,14,Win,40,0.4
21,15,Win,47,0.47000000000000003
21,16,Win,36,0.36
21,17,Win,140,1.4000000000000001
21,18,Win,119,1.1900000000000002
21,19,Win,131,1.31
21,20,Win,158,1.58
21,21,Push,71,0.7100000000000001
21,22,Win,52,0.52
21,23,Win,52,0.52
21,24,Win,38,0.38
21,25,Win,40,0.4
21,26,Win,34,0.33999999999999997
22,17,Loss,90,0.8999999999999999
22,18,Loss,128,1.28
22,19,Loss,107,1.0699999999999998
22,20,Loss,119,1.1900000000000002
22,21,Loss,57,0.5700000000000001
22,22,Push,59,0.59
22,23,Push,40,0.4
22,24,Push,42,0.42
22,25,Push,37,0.37
22,26,Push,31,0.31
23,17,Loss,88,0.88
23,18,Loss,84,0.84
23,19,Loss,81,0.8099999999999999
23,20,Loss,107,1.0699999999999998
23,21,Loss,57,0.5700000000000001
23,22,Push,44,0.44
23,23,Push,54,0.54
23,24,Push,43,0.43
23,25,Push,24,0.24
23,26,Push,36,0.36
24,17,Loss,69,0.69
24,18,Loss,73,0.73
24,19,Loss,84,0.84
24,20,Loss,104,1.04
24,21,Loss,37,0.37
24,22,Push,36,0.36
24,23,Push,31,0.31
24,24,Push,35,0.35000000000000003
24,25,Push,34,0.33999999999999997
24,26,Push,15,0.15
25,17,Loss,66,0.66
25,18,Loss,64,0.64
25,19,Loss,60,0.6
25,20,Loss,91,0.91
25,21,Loss,40,0.4
25,22,Push,31,0.31
25,23,Push,23,0.22999999999999998
25,24,Push,28,0.27999999999999997
25,25,Push,22,0.22
25,26,Push,18,0.18
26,17,Loss,73,0.73
26,18,Loss,52,0.52
26,19,Loss,55,0.5499999999999999
26,20,Loss,81,0.8099999999999999
26,21,Loss,31,0.31
26,22,Push,29,0.29
26,23,Push,25,0.25
26,24,Push,19,0.19
26,25,Push,17,0.16999999999999998
26,26,Push,10,0.1
