player_total,dealer_total,result,count,percentage
4,21,Win,288,0.0288
5,21,Win,560,0.055999999999999994
6,21,Win,839,0.0839
7,21,Win,1099,0.1099
8,21,Win,1383,0.13829999999999998
9,21,Win,1629,0.1629
10,21,Win,1981,0.1981
11,21,Win,2257,0.22569999999999998
12,21,Win,4457,0.4457
13,21,Win,4530,0.453
14,21,Win,4253,0.4253
15,21,Win,3844,0.3844
16,21,Win,3593,0.3593
17,17,Push,20934,2.0934
17,18,Win,20067,2.0067000000000004
17,19,Win,19296,1.9296
17,20,Win,26254,2.6254
17,21,Win,14030,1.403
17,22,Loss,10510,1.051
17,23,Loss,9377,0.9377
17,24,Loss,8203,0.8203
17,25,Loss,6930,0.6930000000000001
17,26,Loss,5648,0.5648
18,17,Loss,19991,1.9990999999999999
18,18,Push,19579,1.9579
18,19,Win,18862,1.8862
18,20,Win,25281,2.5281000000000002
18,21,Win,13159,1.3159
18,22,Loss,10144,1.0144
18,23,Loss,9049,0.9048999999999999
18,24,Loss,8088,0.8088
18,25,Loss,6717,0.6717
18,26,Loss,5421,0.5420999999999999
19,17,Loss,19576,1.9576
19,18,Loss,18873,1.8873000000000002
19,19,Push,17826,1.7826000000000002
19,20,Win,24477,2.4476999999999998
19,21,Win,12564,1.2564
19,22,Loss,9637,0.9637
19,23,Loss,8650,0.865
19,24,Loss,7541,0.7541
19,25,Loss,6602,0.6602
19,26,Loss,5248,0.5248
20,17,Loss,26355,2.6355
20,18,Loss,25346,2.5346
20,19,Loss,24026,2.4026
20,20,Push,32379,3.2379
20,21,Win,18072,1.8072000000000001
20,22,Loss,13133,1.3133000000000001
20,23,Loss,11854,1.1854
20,24,Loss,10175,1.0175
20,25,Loss,8640,0.864
20,26,Loss,7110,0.711
21,4,Loss,252,0.0252
21,5,Loss,556,0.0556
21,6,Loss,848,0.0848
21,7,Loss,1116,0.1116
21,8,Loss,1419,0.1419
21,9,Loss,1710,0.17099999999999999
21,10,Loss,1934,0.1934
21,11,Loss,2188,0.2188
21,12,Loss,4389,0.43889999999999996
21,13,Loss,4393,0.4393
21,14,Loss,4134,0.4134
21,15,Loss,3842,0.3842
21,16,Loss,3659,0.3659
21,17,Loss,13613,1.3613
21,18,Loss,13309,1.3309
21,19,Loss,12631,1.2631
21,20,Loss,18198,1.8197999999999999
21,21,Push,7477,0.7477
21,22,Loss,5263,0.5263
21,23,Loss,4685,0.46849999999999997
21,24,Loss,4036,0.40359999999999996
21,25,Loss,3521,0.35209999999999997
21,26,Loss,2874,0.2874
22,17,Win,10510,1.051
22,18,Win,10086,1.0086
22,19,Win,9695,0.9695
22,20,Win,12994,1.2994
22,21,Win,5225,0.5225
22,22,Push,5323,0.5323
22,23,Push,4590,0.459
22,24,Push,4116,0.41159999999999997
22,25,Push,3496,0.3496
22,26,Push,2896,0.2896
23,17,Win,9362,0.9362
23,18,Win,8935,0.8935000000000001
23,19,Win,8638,0.8638
23,20,Win,11648,1.1648
23,21,Win,4663,0.46629999999999994
23,22,Push,4830,0.483
23,23,Push,4190,0.41900000000000004
23,24,Push,3677,0.3677
23,25,Push,3110,0.311
23,26,Push,2585,0.2585
24,17,Win,8168,0.8168
24,18,Win,7867,0.7867000000000001
24,19,Win,7771,0.7771
24,20,Win,10277,1.0277
24,21,Win,4112,0.4112
24,22,Push,4206,0.4206
24,23,Push,3637,0.3637
24,24,Push,3151,0.3151
24,25,Push,2636,0.2636
24,26,Push,2219,0.22190000000000001
25,17,Win,6836,0.6836
25,18,Win,6799,0.6799000000000001
25,19,Win,6393,0.6393
25,20,Win,8555,0.8555
25,21,Win,3474,0.3474
25,22,Push,3476,0.3476
25,23,Push,3087,0.3087
25,24,Push,2784,0.2784
25,25,Push,2386,0.2386
25,26,Push,1867,0.1867
26,17,Win,5701,0.5701
26,18,Win,5451,0.5451
26,19,Win,5269,0.5269
26,20,Win,7014,0.7014
26,21,Win,2792,0.2792
26,22,Push,2910,0.291
26,23,Push,2539,0.2539
26,24,Push,2302,0.2302
26,25,Push,1890,0.189
26,26,Push,1478,0.1478
