player_total,dealer_total,result,count,percentage
4,21,Win,4,0.04
5,21,Win,9,0.09
6,21,Win,5,0.05
7,21,Win,14,0.13999999999999999
8,21,Win,15,0.15
9,21,Win,18,0.18
10,21,Win,20,0.2
11,21,Win,15,0.15
12,21,Win,39,0.38999999999999996
13,21,Win,66,0.66
14,21,Win,44,0.44
15,21,Win,48,0.48
16,21,Win,34,0.33999999999999997
17,17,Push,191,1.91
17,18,Win,179,1.79
17,19,Win,178,1.78
17,20,Win,254,2.54
17,21,Win,137,1.37
17,22,Loss,92,0.9199999999999999
17,23,Loss,88,0.88
17,24,Loss,86,0.86
17,25,Loss,61,0.61
17,26,Loss,45,0.44999999999999996
18,17,Loss,207,2.07
18,18,Push,186,1.8599999999999999
18,19,Win,171,1.71
18,20,Win,280,2.8000000000000003
18,21,Win,116,1.16
18,22,Loss,112,1.1199999999999999
18,23,Loss,93,0.9299999999999999
18,24,Loss,95,0.95
18,25,Loss,57,0.5700000000000001
18,26,Loss,45,0.44999999999999996
19,17,Loss,174,1.7399999999999998
19,18,Loss,183,1.83
19,19,Push,173,1.73
19,20,Win,239,2.39
19,21,Win,132,1.32
19,22,Loss,95,0.95
19,23,Loss,89,0.89
19,24,Loss,69,0.69
19,25,Loss,52,0.52
19,26,Loss,61,0.61
20,17,Loss,259,2.59
20,18,Loss,237,2.37
20,19,Loss,243,2.4299999999999997
20,20,Push,330,3.3000000000000003
20,21,Win,193,1.9300000000000002
20,22,Loss,123,1.23
20,23,Loss,101,1.01
20,24,Loss,105,1.05
20,25,Loss,77,0.77
20,26,Loss,62,0.62
21,4,Loss,6,0.06
21,5,Loss,8,0.08
21,6,Loss,8,0.08
21,7,Loss,15,0.15
21,8,Loss,10,0.1
21,9,Loss,11,0.11
21,10,Loss,24,0.24
21,11,Loss,25,0.25
21,12,Loss,42,0.42
21,13,Loss,47,0.47000000000000003
21,14,Loss,43,0.43
21,15,Loss,40,0.4
21,16,Loss,38,0.38
21,17,Loss,160,1.6
21,18,Loss,123,1.23
21,19,Loss,118,1.18
21,20,Loss,198,1.9800000000000002
21,21,Push,80,0.8
21,22,Loss,49,0.49
21,23,Loss,50,0.5
21,24,Loss,39,0.38999999999999996
21,25,Loss,42,0.42
21,26,Loss,31,0.31
22,17,Win,96,0.96
22,18,Win,135,1.35
22,19,Win,100,1.0
22,20,Win,124,1.24
22,21,Win,54,0.54
22,22,Push,63,0.63
22,23,Push,55,0.5499999999999999
22,24,Push,47,0.47000000000000003
22,25,Push,36,0.36
22,26,Push,25,0.25
23,17,Win,109,1.09
23,18,Win,92,0.9199999999999999
23,19,Win,86,0.86
23,20,Win,120,1.2
23,21,Win,55,0.5499999999999999
23,22,Push,58,0.58
23,23,Push,48,0.48
23,24,Push,41,0.41000000000000003
23,25,Push,37,0.37
23,26,Push,21,0.21
24,17,Win,78,0.7799999999999999
24,18,Win,85,0.8500000000000001
24,19,Win,78,0.7799999999999999
24,20,Win,102,1.02
24,21,Win,34,0.33999999999999997
24,22,Push,58,0.58
24,23,Push,34,0.33999999999999997
24,24,Push,31,0.31
24,25,Push,29,0.29
24,26,Push,18,0.18
25,17,Win,76,0.76
25,18,Win,53,0.53
25,19,Win,74,0.74
25,20,Win,70,0.7000000000000001
25,21,Win,43,0.43
25,22,Push,50,0.5
25,23,Push,34,0.33999999999999997
25,24,Push,19,0.19
25,25,Push,16,0.16
25,26,Push,20,0.2
26,17,Win,57,0.5700000000000001
26,18,Win,52,0.52
26,19,Win,50,0.5
26,20,Win,77,0.77
26,21,Win,27,0.27
26,22,Push,32,0.32
26,23,Push,26,0.26
26,24,Push,34,0.33999999999999997
26,25,Push,18,0.18
26,26,Push,15,0.15
