Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1372,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3858,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3588,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21252,20124,19312,26162,13677,10333,9547,8274,6998,5505
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20107,19338,18771,25360,13181,10016,9056,7879,6894,5504
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19535,18575,18227,24065,12597,9587,8885,7507,6503,5281
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26094,25148,24301,32272,18183,13101,11535,10263,8696,7072
21,0,0,0,0,297,520,815,1069,1416,1676,2030,2205,4424,4503,4115,3860,3616,13778,13322,12420,17818,7441,5232,4590,4252,3533,2956
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10407,10125,9877,13071,5221,5228,4663,4025,3471,2833
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9437,9065,8634,11479,4601,4677,4290,3730,3294,2538
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8205,7899,7641,10208,4128,4125,3666,3338,2757,2205
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6978,6691,6549,8910,3521,3544,3089,2781,2337,1916
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5809,5511,5337,7177,2888,2866,2561,2229,1895,1557
