Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,220,196,261,135,100,83,80,75,63
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,186,182,259,124,102,89,68,60,47
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,198,175,238,146,94,84,80,66,51
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,250,219,321,202,138,123,106,86,65
21,0,0,0,0,2,5,7,13,10,14,25,27,59,46,42,32,33,146,135,102,176,82,56,56,42,37,20
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,102,98,147,66,60,40,54,37,23
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,86,91,104,59,49,39,41,35,32
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,73,112,29,43,32,20,23,18
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,63,67,90,32,43,30,31,22,17
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,51,51,65,33,21,23,24,24,21
