player_total,dealer_total,result,count,percentage
4,21,Loss,1,0.01
5,21,Loss,7,0.06999999999999999
6,21,Loss,4,0.04
7,21,Loss,11,0.11
8,21,Loss,14,0.13999999999999999
9,21,Loss,22,0.22
10,21,Loss,18,0.18
11,21,Loss,19,0.19
12,21,Loss,48,0.48
13,21,Loss,47,0.47000000000000003
14,21,Loss,53,0.53
15,21,Loss,31,0.31
16,21,Loss,32,0.32
17,17,Push,224,2.2399999999999998
17,18,Loss,175,1.7500000000000002
17,19,Loss,188,1.8800000000000001
17,20,Loss,224,2.2399999999999998
17,21,Loss,132,1.32
17,22,Win,125,1.25
17,23,Win,99,0.9900000000000001
17,24,Win,64,0.64
17,25,Win,75,0.75
17,26,Win,51,0.51
18,17,Win,197,1.97
18,18,Push,197,1.97
18,19,Loss,190,1.9
18,20,Loss,253,2.53
18,21,Loss,141,1.41
18,22,Win,112,1.1199999999999999
18,23,Win,85,0.8500000000000001
18,24,Win,76,0.76
18,25,Win,76,0.76
18,26,Win,56,0.5599999999999999
19,17,Win,200,2.0
19,18,Win,173,1.73
19,19,Push,198,1.9800000000000002
19,20,Loss,253,2.53
19,21,Loss,143,1.43
19,22,Win,105,1.05
19,23,Win,89,0.89
19,24,Win,80,0.8
19,25,Win,69,0.69
19,26,Win,64,0.64
20,17,Win,281,2.81
20,18,Win,250,2.5
20,19,Win,230,2.3
20,20,Push,315,3.15
20,21,Loss,181,1.81
20,22,Win,142,1.4200000000000002
20,23,Win,118,1.18
20,24,Win,93,0.9299999999999999
20,25,Win,74,0.74
20,26,Win,88,0.88
21,4,Win,3,0.03
21,5,Win,2,0.02
21,6,Win,6,0.06
21,7,Win,10,0.1
21,8,Win,7,0.06999999999999999
21,9,Win,22,0.22
21,10,Win,21,0.21
21,11,Win,25,0.25
21,12,Win,47,0.47000000000000003
21,13,Win,60,0.6
21,14,Win,49,0.49
21,15,Win,51,0.51
21,16,Win,35,0.35000000000000003
21,17,Win,132,1.32
21,18,Win,114,1.1400000000000001
21,19,Win,105,1.05
21,20,Win,178,1.78
21,21,Push,51,0.51
21,22,Win,54,0.54
21,23,Win,48,0.48
21,24,Win,27,0.27
21,25,Win,40,0.4
21,26,Win,30,0.3
22,17,Loss,98,0.98
22,18,Loss,101,1.01
22,19,Loss,104,1.04
22,20,Loss,141,1.41
22,21,Loss,62,0.62
22,22,Push,42,0.42
22,23,Push,45,0.44999999999999996
22,24,Push,39,0.38999999999999996
22,25,Push,31,0.31
22,26,Push,39,0.38999999999999996
23,17,Loss,92,0.9199999999999999
23,18,Loss,77,0.77
23,19,Loss,86,0.86
23,20,Loss,122,1.22
23,21,Loss,57,0.5700000000000001
23,22,Push,44,0.44
23,23,Push,39,0.38999999999999996
23,24,Push,35,0.35000000000000003
23,25,Push,27,0.27
23,26,Push,20,0.2
24,17,Loss,76,0.76
24,18,Loss,77,0.77
24,19,Loss,84,0.84
24,20,Loss,88,0.88
24,21,Loss,53,0.53
24,22,Push,51,0.51
24,23,Push,29,0.29
24,24,Push,38,0.38
24,25,Push,22,0.22
24,26,Push,31,0.31
25,17,Loss,84,0.84
25,18,Loss,70,0.7000000000000001
25,19,Loss,63,0.63
25,20,Loss,87,0.8699999999999999
25,21,Loss,37,0.37
25,22,Push,42,0.42
25,23,Push,40,0.4
25,24,Push,23,0.22999999999999998
25,25,Push,28,0.27999999999999997
25,26,Push,18,0.18
26,17,Loss,65,0.65
26,18,Loss,47,0.47000000000000003
26,19,Loss,43,0.43
26,20,Loss,63,0.63
26,21,Loss,21,0.21
26,22,Push,27,0.27
26,23,Push,28,0.27999999999999997
26,24,Push,22,0.22
26,25,Push,20,0.2
26,26,Push,12,0.12
