player_total,dealer_total,result,count,percentage
4,21,Win,4,0.04
5,21,Win,1,0.01
6,21,Win,9,0.09
7,21,Win,5,0.05
8,21,Win,16,0.16
9,21,Win,21,0.21
10,21,Win,22,0.22
11,21,Win,17,0.16999999999999998
12,17,Win,74,0.74
12,18,Win,64,0.64
12,19,Win,47,0.47000000000000003
12,20,Win,40,0.4
12,21,Win,92,0.9199999999999999
12,22,Loss,55,0.5499999999999999
12,23,Loss,38,0.38
12,24,Loss,33,0.33
12,25,Loss,24,0.24
12,26,Loss,25,0.25
13,17,Win,53,0.53
13,18,Win,52,0.52
13,19,Win,48,0.48
13,20,Win,37,0.37
13,21,Win,80,0.8
13,22,Loss,38,0.38
13,23,Loss,39,0.38999999999999996
13,24,Loss,40,0.4
13,25,Loss,35,0.35000000000000003
13,26,Loss,17,0.16999999999999998
14,17,Win,61,0.61
14,18,Win,49,0.49
14,19,Win,68,0.6799999999999999
14,20,Win,44,0.44
14,21,Win,92,0.9199999999999999
14,22,Loss,42,0.42
14,23,Loss,40,0.4
14,24,Loss,36,0.36
14,25,Loss,28,0.27999999999999997
14,26,Loss,14,0.13999999999999999
15,17,Win,55,0.5499999999999999
15,18,Win,52,0.52
15,19,Win,50,0.5
15,20,Win,49,0.49
15,21,Win,87,0.8699999999999999
15,22,Loss,34,0.33999999999999997
15,23,Loss,44,0.44
15,24,Loss,32,0.32
15,25,Loss,28,0.27999999999999997
15,26,Loss,23,0.22999999999999998
16,17,Win,47,0.47000000000000003
16,18,Win,38,0.38
16,19,Win,36,0.36
16,20,Win,50,0.5
16,21,Win,70,0.7000000000000001
16,22,Loss,39,0.38999999999999996
16,23,Loss,35,0.35000000000000003
16,24,Loss,26,0.26
16,25,Loss,21,0.21
16,26,Loss,15,0.15
17,17,Push,206,2.06
17,18,Win,183,1.83
17,19,Win,172,1.72
17,20,Win,230,2.3
17,21,Win,114,1.1400000000000001
17,22,Loss,76,0.76
17,23,Loss,82,0.8200000000000001
17,24,Loss,51,0.51
17,25,Loss,52,0.52
17,26,Loss,50,0.5
18,17,Loss,177,1.77
18,18,Push,163,1.63
18,19,Win,164,1.6400000000000001
18,20,Win,257,2.5700000000000003
18,21,Win,107,1.0699999999999998
18,22,Loss,88,0.88
18,23,Loss,71,0.7100000000000001
18,24,Loss,69,0.69
18,25,Loss,36,0.36
18,26,Loss,42,0.42
19,17,Loss,174,1.7399999999999998
19,18,Loss,163,1.63
19,19,Push,175,1.7500000000000002
19,20,Win,208,2.08
19,21,Win,107,1.0699999999999998
19,22,Loss,60,0.6
19,23,Loss,79,0.79
19,24,Loss,67,0.67
19,25,Loss,64,0.64
19,26,Loss,44,0.44
20,17,Loss,233,2.33
20,18,Loss,214,2.1399999999999997
20,19,Loss,211,2.11
20,20,Push,301,3.01
20,21,Win,170,1.7000000000000002
20,22,Loss,111,1.11
20,23,Loss,100,1.0
20,24,Loss,85,0.8500000000000001
20,25,Loss,82,0.8200000000000001
20,26,Loss,53,0.53
21,4,Loss,1,0.01
21,5,Loss,6,0.06
21,6,Loss,7,0.06999999999999999
21,7,Loss,5,0.05
21,8,Loss,12,0.12
21,9,Loss,21,0.21
21,10,Loss,19,0.19
21,11,Loss,24,0.24
21,12,Loss,39,0.38999999999999996
21,13,Loss,50,0.5
21,14,Loss,37,0.37
21,15,Loss,33,0.33
21,16,Loss,28,0.27999999999999997
21,17,Loss,117,1.17
21,18,Loss,124,1.24
21,19,Loss,106,1.06
21,20,Loss,168,1.68
21,21,Push,75,0.75
21,22,Loss,34,0.33999999999999997
21,23,Loss,16,0.16
21,24,Loss,19,0.19
21,25,Loss,17,0.16999999999999998
21,26,Loss,16,0.16
22,17,Win,64,0.64
22,18,Win,71,0.7100000000000001
22,19,Win,65,0.65
22,20,Win,86,0.86
22,21,Win,27,0.27
22,22,Push,25,0.25
22,23,Push,14,0.13999999999999999
22,24,Push,19,0.19
22,25,Push,22,0.22
22,26,Push,17,0.16999999999999998
23,17,Win,55,0.5499999999999999
23,18,Win,54,0.54
23,19,Win,53,0.53
23,20,Win,105,1.05
23,21,Win,16,0.16
23,22,Push,15,0.15
23,23,Push,21,0.21
23,24,Push,20,0.2
23,25,Push,17,0.16999999999999998
23,26,Push,9,0.09
24,17,Win,46,0.45999999999999996
24,18,Win,62,0.62
24,19,Win,55,0.5499999999999999
24,20,Win,74,0.74
24,21,Win,21,0.21
24,22,Push,9,0.09
24,23,Push,14,0.13999999999999999
24,24,Push,14,0.13999999999999999
24,25,Push,13,0.13
24,26,Push,18,0.18
25,17,Win,49,0.49
25,18,Win,46,0.45999999999999996
25,19,Win,41,0.41000000000000003
25,20,Win,76,0.76
25,21,Win,13,0.13
25,22,Push,16,0.16
25,23,Push,12,0.12
25,24,Push,9,0.09
25,25,Push,11,0.11
25,26,Push,9,0.09
26,17,Win,33,0.33
26,18,Win,36,0.36
26,19,Win,39,0.38999999999999996
26,20,Win,58,0.58
26,21,Win,7,0.06999999999999999
26,22,Push,18,0.18
26,23,Push,9,0.09
26,24,Push,11,0.11
26,25,Push,9,0.09
26,26,Push,1,0.01
