Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1692,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4260,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3860,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20967,19920,19132,26268,13981,10500,9402,8036,7206,5666
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20220,19602,18771,25124,13090,10244,9101,7808,6793,5540
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19406,18531,17918,23915,12218,9702,8689,7477,6464,5283
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26007,25381,24034,32361,18146,13115,11573,10083,8587,7311
21,0,0,0,0,302,570,888,1155,1374,1673,1892,2256,4540,4503,4203,3824,3638,13816,13244,12598,18148,7375,5332,4765,4074,3502,2881
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10543,10320,9695,13065,5211,5299,4759,4109,3466,2949
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9284,9008,8829,11544,4655,4788,4263,3641,3118,2567
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8221,7924,7663,10317,4054,4074,3639,3137,2785,2277
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7019,6733,6442,8892,3418,3491,3153,2643,2310,1884
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5670,5504,5337,7184,2821,2886,2541,2187,1922,1566
