player_total,dealer_total,result,count,percentage
4,21,Loss,5,0.05
5,21,Loss,7,0.06999999999999999
6,21,Loss,5,0.05
7,21,Loss,5,0.05
8,21,Loss,10,0.1
9,21,Loss,20,0.2
10,21,Loss,12,0.12
11,21,Loss,30,0.3
12,21,Loss,38,0.38
13,21,Loss,47,0.47000000000000003
14,21,Loss,46,0.45999999999999996
15,21,Loss,48,0.48
16,21,Loss,40,0.4
17,17,Push,206,2.06
17,18,Loss,218,2.18
17,19,Loss,193,1.9300000000000002
17,20,Loss,267,2.67
17,21,Loss,122,1.22
17,22,Win,104,1.04
17,23,Win,88,0.88
17,24,Win,77,0.77
17,25,Win,63,0.63
17,26,Win,53,0.53
18,17,Win,218,2.18
18,18,Push,208,2.08
18,19,Loss,192,1.92
18,20,Loss,256,2.56
18,21,Loss,146,1.46
18,22,Win,97,0.97
18,23,Win,84,0.84
18,24,Win,66,0.66
18,25,Win,64,0.64
18,26,Win,46,0.45999999999999996
19,17,Win,175,1.7500000000000002
19,18,Win,197,1.97
19,19,Push,149,1.49
19,20,Loss,246,2.46
19,21,Loss,136,1.3599999999999999
19,22,Win,110,1.0999999999999999
19,23,Win,99,0.9900000000000001
19,24,Win,68,0.6799999999999999
19,25,Win,60,0.6
19,26,Win,56,0.5599999999999999
20,17,Win,261,2.6100000000000003
20,18,Win,247,2.4699999999999998
20,19,Win,251,2.5100000000000002
20,20,Push,334,3.34
20,21,Loss,155,1.55
20,22,Win,116,1.16
20,23,Win,116,1.16
20,24,Win,80,0.8
20,25,Win,87,0.8699999999999999
20,26,Win,70,0.7000000000000001
21,4,Win,3,0.03
21,5,Win,8,0.08
21,6,Win,10,0.1
21,7,Win,12,0.12
21,8,Win,24,0.24
21,9,Win,23,0.22999999999999998
21,10,Win,26,0.26
21,11,Win,16,0.16
21,12,Win,46,0.45999999999999996
21,13,Win,38,0.38
21,14,Win,35,0.35000000000000003
21,15,Win,45,0.44999999999999996
21,16,Win,32,0.32
21,17,Win,143,1.43
21,18,Win,140,1.4000000000000001
21,19,Win,122,1.22
21,20,Win,190,1.9
21,21,Push,90,0.8999999999999999
21,22,Win,57,0.5700000000000001
21,23,Win,42,0.42
21,24,Win,30,0.3
21,25,Win,38,0.38
21,26,Win,39,0.38999999999999996
22,17,Loss,98,0.98
22,18,Loss,115,1.15
22,19,Loss,104,1.04
22,20,Loss,137,1.37
22,21,Loss,50,0.5
22,22,Push,44,0.44
22,23,Push,44,0.44
22,24,Push,38,0.38
22,25,Push,39,0.38999999999999996
22,26,Push,23,0.22999999999999998
23,17,Loss,101,1.01
23,18,Loss,92,0.9199999999999999
23,19,Loss,93,0.9299999999999999
23,20,Loss,101,1.01
23,21,Loss,49,0.49
23,22,Push,50,0.5
23,23,Push,44,0.44
23,24,Push,34,0.33999999999999997
23,25,Push,33,0.33
23,26,Push,24,0.24
24,17,Loss,81,0.8099999999999999
24,18,Loss,84,0.84
24,19,Loss,64,0.64
24,20,Loss,82,0.8200000000000001
24,21,Loss,40,0.4
24,22,Push,44,0.44
24,23,Push,47,0.47000000000000003
24,24,Push,25,0.25
24,25,Push,31,0.31
24,26,Push,22,0.22
25,17,Loss,76,0.76
25,18,Loss,64,0.64
25,19,Loss,75,0.75
25,20,Loss,102,1.02
25,21,Loss,22,0.22
25,22,Push,34,0.33999999999999997
25,23,Push,26,0.26
25,24,Push,24,0.24
25,25,Push,15,0.15
25,26,Push,20,0.2
26,17,Loss,83,0.83
26,18,Loss,52,0.52
26,19,Loss,52,0.52
26,20,Loss,67,0.67
26,21,Loss,38,0.38
26,22,Push,29,0.29
26,23,Push,21,0.21
26,24,Push,28,0.27999999999999997
26,25,Push,20,0.2
26,26,Push,16,0.16
