player_total,dealer_total,result,count,percentage
17,17,Push,206,2.06
17,18,Win,189,1.8900000000000001
17,19,Win,188,1.8800000000000001
17,20,Win,260,2.6
17,21,Win,169,1.69
17,22,Loss,111,1.11
17,23,Loss,84,0.84
17,24,Loss,74,0.74
17,25,Loss,64,0.64
17,26,Loss,56,0.5599999999999999
18,17,Loss,207,2.07
18,18,Push,175,1.7500000000000002
18,19,Win,178,1.78
18,20,Win,282,2.82
18,21,Win,170,1.7000000000000002
18,22,Loss,89,0.89
18,23,Loss,94,0.9400000000000001
18,24,Loss,82,0.8200000000000001
18,25,Loss,61,0.61
18,26,Loss,53,0.53
19,17,Loss,200,2.0
19,18,Loss,218,2.18
19,19,Push,175,1.7500000000000002
19,20,Win,227,2.27
19,21,Win,168,1.68
19,22,Loss,92,0.9199999999999999
19,23,Loss,91,0.91
19,24,Loss,63,0.63
19,25,Loss,46,0.45999999999999996
19,26,Loss,61,0.61
20,17,Loss,231,2.31
20,18,Loss,270,2.7
20,19,Loss,247,2.4699999999999998
20,20,Push,331,3.3099999999999996
20,21,Win,227,2.27
20,22,Loss,128,1.28
20,23,Loss,131,1.31
20,24,Loss,106,1.06
20,25,Loss,83,0.83
20,26,Loss,89,0.89
21,17,Loss,179,1.79
21,18,Loss,175,1.7500000000000002
21,19,Loss,150,1.5
21,20,Loss,216,2.16
21,21,Push,141,1.41
21,22,Loss,95,0.95
21,23,Loss,79,0.79
21,24,Loss,73,0.73
21,25,Loss,52,0.52
21,26,Loss,46,0.45999999999999996
22,17,Win,108,1.08
22,18,Win,109,1.09
22,19,Win,84,0.84
22,20,Win,137,1.37
22,21,Win,88,0.88
22,22,Push,55,0.5499999999999999
22,23,Push,57,0.5700000000000001
22,24,Push,39,0.38999999999999996
22,25,Push,40,0.4
22,26,Push,28,0.27999999999999997
23,17,Win,101,1.01
23,18,Win,81,0.8099999999999999
23,19,Win,86,0.86
23,20,Win,112,1.1199999999999999
23,21,Win,79,0.79
23,22,Push,42,0.42
23,23,Push,33,0.33
23,24,Push,32,0.32
23,25,Push,31,0.31
23,26,Push,36,0.36
24,17,Win,91,0.91
24,18,Win,66,0.66
24,19,Win,67,0.67
24,20,Win,107,1.0699999999999998
24,21,Win,58,0.58
24,22,Push,35,0.35000000000000003
24,23,Push,39,0.38999999999999996
24,24,Push,21,0.21
24,25,Push,28,0.27999999999999997
24,26,Push,24,0.24
25,17,Win,71,0.7100000000000001
25,18,Win,61,0.61
25,19,Win,63,0.63
25,20,Win,73,0.73
25,21,Win,79,0.79
25,22,Push,32,0.32
25,23,Push,38,0.38
25,24,Push,28,0.27999999999999997
25,25,Push,19,0.19
25,26,Push,19,0.19
26,17,Win,68,0.6799999999999999
26,18,Win,65,0.65
26,19,Win,52,0.52
26,20,Win,67,0.67
26,21,Win,64,0.64
26,22,Push,27,0.27
26,23,Push,26,0.26
26,24,Push,18,0.18
26,25,Push,21,0.21
26,26,Push,13,0.13
