Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4337,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4532,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21179,20374,19508,25990,13792,10556,9392,8212,6935,5667
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20232,19537,18857,25063,13200,10360,9113,7907,6610,5560
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19071,18709,17659,24042,12555,9798,8722,7664,6431,5216
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26010,25169,23835,32619,18154,12965,11667,10310,8590,7159
21,0,0,0,0,254,547,857,1109,1377,1764,1940,2251,4502,4474,4268,3984,3705,13571,13447,12604,18103,7539,5272,4724,4170,3454,2810
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10537,10069,9796,13122,5339,5333,4656,4239,3423,2959
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,9083,8593,11632,4638,4689,4218,3563,3119,2633
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8147,7856,7749,10273,4064,4122,3643,3116,2723,2189
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6993,6779,6489,8627,3400,3447,3166,2646,2197,1884
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5644,5637,5258,7077,2914,2854,2544,2201,1913,1455
