player_total,dealer_total,result,count,percentage
4,21,Win,267,0.026699999999999998
5,21,Win,554,0.055400000000000005
6,21,Win,863,0.0863
7,21,Win,1115,0.11150000000000002
8,21,Win,1374,0.1374
9,21,Win,1713,0.17129999999999998
10,21,Win,1983,0.1983
11,21,Win,2254,0.2254
12,21,Win,4472,0.44720000000000004
13,21,Win,4365,0.4365
14,21,Win,4170,0.41700000000000004
15,21,Win,3870,0.387
16,21,Win,3562,0.3562
17,17,Push,20938,2.0938
17,18,Win,20683,2.0683
17,19,Win,19355,1.9355
17,20,Win,26242,2.6242
17,21,Win,13782,1.3782
17,22,Loss,10462,1.0462
17,23,Loss,9371,0.9371
17,24,Loss,8166,0.8166
17,25,Loss,6916,0.6916
17,26,Loss,5600,0.5599999999999999
18,17,Loss,20237,2.0237000000000003
18,18,Push,19361,1.9361
18,19,Win,18800,1.8800000000000001
18,20,Win,25101,2.5101
18,21,Win,13373,1.3373
18,22,Loss,10142,1.0142
18,23,Loss,8908,0.8907999999999999
18,24,Loss,8176,0.8175999999999999
18,25,Loss,6828,0.6828
18,26,Loss,5439,0.5439
19,17,Loss,19344,1.9344000000000001
19,18,Loss,18636,1.8636
19,19,Push,17764,1.7763999999999998
19,20,Win,24069,2.4069
19,21,Win,12630,1.2630000000000001
19,22,Loss,9609,0.9609
19,23,Loss,8729,0.8729
19,24,Loss,7661,0.7661
19,25,Loss,6356,0.6355999999999999
19,26,Loss,5258,0.5257999999999999
20,17,Loss,26220,2.622
20,18,Loss,25399,2.5399000000000003
20,19,Loss,23854,2.3854
20,20,Push,32250,3.225
20,21,Win,17868,1.7868
20,22,Loss,13071,1.3071
20,23,Loss,11792,1.1792
20,24,Loss,10274,1.0274
20,25,Loss,8715,0.8715
20,26,Loss,7092,0.7092
21,4,Loss,291,0.0291
21,5,Loss,543,0.054299999999999994
21,6,Loss,860,0.086
21,7,Loss,1103,0.11030000000000001
21,8,Loss,1452,0.1452
21,9,Loss,1643,0.1643
21,10,Loss,2027,0.20270000000000002
21,11,Loss,2285,0.2285
21,12,Loss,4425,0.4425
21,13,Loss,4456,0.4456
21,14,Loss,4176,0.4176
21,15,Loss,3864,0.38639999999999997
21,16,Loss,3650,0.365
21,17,Loss,14033,1.4033
21,18,Loss,13226,1.3226
21,19,Loss,12356,1.2356
21,20,Loss,18118,1.8117999999999999
21,21,Push,7622,0.7622
21,22,Loss,5317,0.5317
21,23,Loss,4725,0.47250000000000003
21,24,Loss,4117,0.4117
21,25,Loss,3503,0.3503
21,26,Loss,2867,0.2867
22,17,Win,10571,1.0571000000000002
22,18,Win,9972,0.9972
22,19,Win,9735,0.9735
22,20,Win,12945,1.2945
22,21,Win,5280,0.528
22,22,Push,5311,0.5311
22,23,Push,4727,0.4727
22,24,Push,4164,0.4164
22,25,Push,3468,0.3468
22,26,Push,2858,0.2858
23,17,Win,9367,0.9367000000000001
23,18,Win,9304,0.9304
23,19,Win,8624,0.8623999999999999
23,20,Win,11767,1.1766999999999999
23,21,Win,4656,0.4656
23,22,Push,4736,0.47359999999999997
23,23,Push,4167,0.41669999999999996
23,24,Push,3678,0.36779999999999996
23,25,Push,3113,0.31129999999999997
23,26,Push,2521,0.2521
24,17,Win,8192,0.8191999999999999
24,18,Win,8040,0.804
24,19,Win,7735,0.7735
24,20,Win,10293,1.0293
24,21,Win,4196,0.41960000000000003
24,22,Push,4039,0.4039
24,23,Push,3713,0.3713
24,24,Push,3200,0.32
24,25,Push,2787,0.2787
24,26,Push,2268,0.2268
25,17,Win,6925,0.6925
25,18,Win,6632,0.6632
25,19,Win,6350,0.635
25,20,Win,8532,0.8532
25,21,Win,3492,0.3492
25,22,Push,3507,0.3507
25,23,Push,3038,0.3038
25,24,Push,2636,0.2636
25,25,Push,2445,0.24450000000000002
25,26,Push,1870,0.187
26,17,Win,5716,0.5716
26,18,Win,5486,0.5486000000000001
26,19,Win,5324,0.5324
26,20,Win,7064,0.7064
26,21,Win,2821,0.2821
26,22,Push,2808,0.2808
26,23,Push,2574,0.25739999999999996
26,24,Push,2267,0.22669999999999998
26,25,Push,1937,0.19369999999999998
26,26,Push,1457,0.1457
