player_total,dealer_total,result,count,percentage
17,17,Push,17889,1.7889
17,18,Loss,18877,1.8877000000000002
17,19,Loss,18152,1.8152000000000001
17,20,Loss,24271,2.4271000000000003
17,21,Loss,16227,1.6226999999999998
17,22,Win,9832,0.9832000000000001
17,23,Win,8698,0.8697999999999999
17,24,Win,7466,0.7466
17,25,Win,6498,0.6498
17,26,Win,5396,0.5396
18,17,Win,18955,1.8955
18,18,Push,20131,2.0131
18,19,Loss,19205,1.9205
18,20,Loss,25460,2.546
18,21,Loss,17267,1.7267000000000001
18,22,Win,10392,1.0392000000000001
18,23,Win,9260,0.9259999999999999
18,24,Win,8019,0.8019000000000001
18,25,Win,6874,0.6874
18,26,Win,5720,0.5720000000000001
19,17,Win,18087,1.8087
19,18,Win,19085,1.9085
19,19,Push,18406,1.8405999999999998
19,20,Loss,24562,2.4562
19,21,Loss,16680,1.6680000000000001
19,22,Win,9903,0.9903000000000001
19,23,Win,8900,0.89
19,24,Win,7718,0.7718
19,25,Win,6491,0.6491
19,26,Win,5466,0.5466000000000001
20,17,Win,24230,2.423
20,18,Win,25662,2.5662000000000003
20,19,Win,24744,2.4743999999999997
20,20,Push,32911,3.2911
20,21,Loss,22471,2.2471
20,22,Win,13356,1.3356
20,23,Win,11961,1.1961
20,24,Win,10443,1.0443
20,25,Win,8850,0.885
20,26,Win,7208,0.7208
21,4,Win,277,0.027700000000000002
21,5,Win,570,0.056999999999999995
21,6,Win,879,0.0879
21,7,Win,1179,0.11789999999999999
21,8,Win,1386,0.1386
21,9,Win,1713,0.17129999999999998
21,10,Win,2098,0.20980000000000001
21,11,Win,2227,0.22269999999999998
21,12,Win,4539,0.45389999999999997
21,13,Win,4531,0.45310000000000006
21,14,Win,4285,0.4285
21,15,Win,3893,0.38930000000000003
21,16,Win,3610,0.361
21,17,Win,13382,1.3382
21,18,Win,13654,1.3654
21,19,Win,12980,1.298
21,20,Win,18588,1.8588
21,21,Loss,3507,0.3507
21,21,Push,7727,0.7727
21,22,Win,5428,0.5428
21,23,Win,4941,0.4941
21,24,Win,4385,0.4385
21,25,Win,3673,0.3673
21,26,Win,2979,0.2979
22,17,Loss,9963,0.9963
22,18,Loss,10567,1.0567
22,19,Loss,10182,1.0182
22,20,Loss,13351,1.3351
22,21,Loss,9081,0.9081
22,22,Push,5282,0.5282
22,23,Push,4850,0.485
22,24,Push,4186,0.41859999999999997
22,25,Push,3600,0.36
22,26,Push,2880,0.28800000000000003
23,17,Loss,8797,0.8796999999999999
23,18,Loss,9370,0.9369999999999999
23,19,Loss,8974,0.8974
23,20,Loss,12035,1.2035
23,21,Loss,8089,0.8089000000000001
23,22,Push,4884,0.48840000000000006
23,23,Push,4313,0.4313
23,24,Push,3780,0.378
23,25,Push,3152,0.3152
23,26,Push,2737,0.2737
24,17,Loss,7678,0.7678
24,18,Loss,8052,0.8052
24,19,Loss,7609,0.7609
24,20,Loss,10373,1.0373
24,21,Loss,7064,0.7064
24,22,Push,4169,0.4169
24,23,Push,3797,0.3797
24,24,Push,3271,0.3271
24,25,Push,2793,0.2793
24,26,Push,2242,0.2242
25,17,Loss,6594,0.6594
25,18,Loss,6896,0.6896
25,19,Loss,6840,0.6839999999999999
25,20,Loss,8810,0.881
25,21,Loss,5967,0.5967
25,22,Push,3526,0.3526
25,23,Push,3159,0.3159
25,24,Push,2752,0.2752
25,25,Push,2354,0.23540000000000003
25,26,Push,1905,0.1905
26,17,Loss,5279,0.5279
26,18,Loss,5832,0.5832
26,19,Loss,5383,0.5383
26,20,Loss,7184,0.7184
26,21,Loss,4921,0.4921
26,22,Push,2916,0.2916
26,23,Push,2614,0.2614
26,24,Push,2271,0.2271
26,25,Push,1865,0.1865
26,26,Push,1657,0.16570000000000001
