Player\Dealer,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17889,18877,18152,24271,16227,9832,8698,7466,6498,5396
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18955,20131,19205,25460,17267,10392,9260,8019,6874,5720
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18087,19085,18406,24562,16680,9903,8900,7718,6491,5466
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24230,25662,24744,32911,22471,13356,11961,10443,8850,7208
21,0,0,0,0,277,570,879,1179,1386,1713,2098,2227,4539,4531,4285,3893,3610,13382,13654,12980,18588,11234,5428,4941,4385,3673,2979
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9963,10567,10182,13351,9081,5282,4850,4186,3600,2880
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8797,9370,8974,12035,8089,4884,4313,3780,3152,2737
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7678,8052,7609,10373,7064,4169,3797,3271,2793,2242
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6594,6896,6840,8810,5967,3526,3159,2752,2354,1905
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5279,5832,5383,7184,4921,2916,2614,2271,1865,1657
