player_total,dealer_total,result,count,percentage
4,21,Win,292,0.0292
5,21,Win,555,0.05550000000000001
6,21,Win,881,0.0881
7,21,Win,1132,0.1132
8,21,Win,1438,0.1438
9,21,Win,1666,0.1666
10,21,Win,1982,0.1982
11,21,Win,2250,0.22499999999999998
12,21,Win,4466,0.44660000000000005
13,21,Win,4411,0.4411
14,21,Win,4138,0.4138
15,21,Win,3873,0.38730000000000003
16,21,Win,3612,0.3612
17,17,Push,21200,2.12
17,18,Win,20434,2.0434
17,19,Win,19069,1.9068999999999998
17,20,Win,26107,2.6107
17,21,Win,13952,1.3952
17,22,Loss,10601,1.0600999999999998
17,23,Loss,9496,0.9495999999999999
17,24,Loss,8256,0.8255999999999999
17,25,Loss,7015,0.7015
17,26,Loss,5720,0.5720000000000001
18,17,Loss,20291,2.0291
18,18,Push,19597,1.9597
18,19,Win,18853,1.8853000000000002
18,20,Win,25482,2.5482
18,21,Win,13102,1.3102
18,22,Loss,10117,1.0116999999999998
18,23,Loss,9154,0.9154000000000001
18,24,Loss,7796,0.7796
18,25,Loss,6852,0.6851999999999999
18,26,Loss,5606,0.5606
19,17,Loss,19282,1.9282000000000001
19,18,Loss,18598,1.8598
19,19,Push,17866,1.7866
19,20,Win,24108,2.4108
19,21,Win,12334,1.2334
19,22,Loss,9625,0.9625
19,23,Loss,8605,0.8604999999999999
19,24,Loss,7689,0.7688999999999999
19,25,Loss,6414,0.6414000000000001
19,26,Loss,5239,0.5238999999999999
20,17,Loss,26202,2.6202
20,18,Loss,25103,2.5103
20,19,Loss,24086,2.4086
20,20,Push,32176,3.2176000000000005
20,21,Win,18282,1.8282
20,22,Loss,13202,1.3202
20,23,Loss,11523,1.1523
20,24,Loss,10191,1.0191000000000001
20,25,Loss,8690,0.869
20,26,Loss,7112,0.7112
21,4,Loss,275,0.0275
21,5,Loss,549,0.054900000000000004
21,6,Loss,831,0.08310000000000001
21,7,Loss,1138,0.11379999999999998
21,8,Loss,1450,0.145
21,9,Loss,1682,0.1682
21,10,Loss,1991,0.19910000000000003
21,11,Loss,2234,0.2234
21,12,Loss,4459,0.4459
21,13,Loss,4356,0.4356
21,14,Loss,4093,0.40930000000000005
21,15,Loss,3922,0.3922
21,16,Loss,3637,0.3637
21,17,Loss,14028,1.4028
21,18,Loss,13406,1.3406
21,19,Loss,12362,1.2362
21,20,Loss,17942,1.7942
21,21,Push,7517,0.7517
21,22,Loss,5283,0.5283
21,23,Loss,4928,0.4928
21,24,Loss,4140,0.414
21,25,Loss,3491,0.3491
21,26,Loss,2847,0.2847
22,17,Win,10706,1.0706
22,18,Win,10214,1.0214
22,19,Win,9613,0.9613
22,20,Win,12991,1.2991000000000001
22,21,Win,5230,0.523
22,22,Push,5168,0.5168
22,23,Push,4719,0.4719
22,24,Push,4069,0.4069
22,25,Push,3506,0.3506
22,26,Push,2873,0.2873
23,17,Win,9514,0.9514
23,18,Win,9004,0.9004
23,19,Win,8589,0.8589
23,20,Win,11685,1.1684999999999999
23,21,Win,4630,0.46299999999999997
23,22,Push,4599,0.4599
23,23,Push,4159,0.41590000000000005
23,24,Push,3646,0.3646
23,25,Push,3215,0.3215
23,26,Push,2591,0.2591
24,17,Win,8193,0.8193
24,18,Win,7812,0.7812
24,19,Win,7530,0.753
24,20,Win,10283,1.0283
24,21,Win,3999,0.3999
24,22,Push,4030,0.40299999999999997
24,23,Push,3667,0.3667
24,24,Push,3203,0.32030000000000003
24,25,Push,2686,0.2686
24,26,Push,2335,0.23349999999999999
25,17,Win,6999,0.6999
25,18,Win,6710,0.6709999999999999
25,19,Win,6345,0.6345
25,20,Win,8797,0.8796999999999999
25,21,Win,3576,0.35760000000000003
25,22,Push,3490,0.349
25,23,Push,3045,0.3045
25,24,Push,2707,0.2707
25,25,Push,2237,0.22369999999999998
25,26,Push,1794,0.1794
26,17,Win,5712,0.5712
26,18,Win,5585,0.5585
26,19,Win,5304,0.5304
26,20,Win,7038,0.7038
26,21,Win,2853,0.2853
26,22,Push,2901,0.29009999999999997
26,23,Push,2527,0.25270000000000004
26,24,Push,2183,0.2183
26,25,Push,1880,0.188
26,26,Push,1574,0.1574
