player_total,dealer_total,result,count,percentage
4,21,Loss,3,0.03
5,21,Loss,9,0.09
6,21,Loss,2,0.02
7,21,Loss,15,0.15
8,21,Loss,11,0.11
9,21,Loss,18,0.18
10,21,Loss,21,0.21
11,21,Loss,17,0.16999999999999998
12,21,Loss,49,0.49
13,21,Loss,60,0.6
14,21,Loss,39,0.38999999999999996
15,21,Loss,36,0.36
16,21,Loss,41,0.41000000000000003
17,17,Push,198,1.9800000000000002
17,18,Loss,226,2.26
17,19,Loss,182,1.82
17,20,Loss,247,2.4699999999999998
17,21,Loss,128,1.28
17,22,Win,99,0.9900000000000001
17,23,Win,102,1.02
17,24,Win,75,0.75
17,25,Win,65,0.65
17,26,Win,62,0.62
18,17,Win,219,2.19
18,18,Push,199,1.9900000000000002
18,19,Loss,190,1.9
18,20,Loss,225,2.25
18,21,Loss,118,1.18
18,22,Win,96,0.96
18,23,Win,88,0.88
18,24,Win,68,0.6799999999999999
18,25,Win,61,0.61
18,26,Win,46,0.45999999999999996
19,17,Win,222,2.22
19,18,Win,190,1.9
19,19,Push,179,1.79
19,20,Loss,258,2.58
19,21,Loss,110,1.0999999999999999
19,22,Win,91,0.91
19,23,Win,80,0.8
19,24,Win,88,0.88
19,25,Win,61,0.61
19,26,Win,46,0.45999999999999996
20,17,Win,283,2.83
20,18,Win,220,2.1999999999999997
20,19,Win,260,2.6
20,20,Push,321,3.2099999999999995
20,21,Loss,199,1.9900000000000002
20,22,Win,115,1.15
20,23,Win,115,1.15
20,24,Win,100,1.0
20,25,Win,85,0.8500000000000001
20,26,Win,78,0.7799999999999999
21,4,Win,2,0.02
21,5,Win,4,0.04
21,6,Win,9,0.09
21,7,Win,15,0.15
21,8,Win,17,0.16999999999999998
21,9,Win,6,0.06
21,10,Win,18,0.18
21,11,Win,29,0.29
21,12,Win,35,0.35000000000000003
21,13,Win,38,0.38
21,14,Win,34,0.33999999999999997
21,15,Win,51,0.51
21,16,Win,34,0.33999999999999997
21,17,Win,150,1.5
21,18,Win,150,1.5
21,19,Win,131,1.31
21,20,Win,190,1.9
21,21,Push,77,0.77
21,22,Win,54,0.54
21,23,Win,43,0.43
21,24,Win,42,0.42
21,25,Win,31,0.31
21,26,Win,27,0.27
22,17,Loss,117,1.17
22,18,Loss,81,0.8099999999999999
22,19,Loss,113,1.13
22,20,Loss,139,1.39
22,21,Loss,51,0.51
22,22,Push,47,0.47000000000000003
22,23,Push,49,0.49
22,24,Push,49,0.49
22,25,Push,25,0.25
22,26,Push,29,0.29
23,17,Loss,92,0.9199999999999999
23,18,Loss,88,0.88
23,19,Loss,95,0.95
23,20,Loss,109,1.09
23,21,Loss,47,0.47000000000000003
23,22,Push,52,0.52
23,23,Push,51,0.51
23,24,Push,36,0.36
23,25,Push,30,0.3
23,26,Push,20,0.2
24,17,Loss,87,0.8699999999999999
24,18,Loss,94,0.9400000000000001
24,19,Loss,72,0.72
24,20,Loss,113,1.13
24,21,Loss,54,0.54
24,22,Push,44,0.44
24,23,Push,38,0.38
24,24,Push,33,0.33
24,25,Push,30,0.3
24,26,Push,27,0.27
25,17,Loss,55,0.5499999999999999
25,18,Loss,65,0.65
25,19,Loss,67,0.67
25,20,Loss,86,0.86
25,21,Loss,26,0.26
25,22,Push,26,0.26
25,23,Push,36,0.36
25,24,Push,21,0.21
25,25,Push,23,0.22999999999999998
25,26,Push,14,0.13999999999999999
26,17,Loss,56,0.5599999999999999
26,18,Loss,55,0.5499999999999999
26,19,Loss,62,0.62
26,20,Loss,78,0.7799999999999999
26,21,Loss,33,0.33
26,22,Push,22,0.22
26,23,Push,21,0.21
26,24,Push,13,0.13
26,25,Push,12,0.12
26,26,Push,14,0.13999999999999999
